time,energy,event_type,wattmin,epower
47490.7,5.31112e+08,e,90900,12180
47589,5.32302e+08,e,90900,12100
47689.7,5.33512e+08,e,90900,12020
47691.3,5.33532e+08,e,90900,11940
47693.7,5.33559e+08,e,90900,11860
47708.3,5.33732e+08,e,90900,11780
47719.3,5.33861e+08,e,90900,11700
47729,5.33973e+08,e,90900,11620
47774.3,5.34496e+08,e,90900,11540
47898,5.35914e+08,e,90900,11460
47959.3,5.36612e+08,e,90900,11380
47959.3,5.36612e+08,e,90900,11300
48082.7,5.37995e+08,e,90900,11220
48219,5.39514e+08,e,90900,11140
48341.7,5.40871e+08,e,90900,11060
48472.3,5.42305e+08,e,90900,10980
48484.3,5.42436e+08,e,90900,10900
48501,5.42617e+08,e,90900,10820
48522,5.42842e+08,e,90900,10740
48524.3,5.42867e+08,e,90900,10660
48603.3,5.43703e+08,e,90900,10580
48607,5.43741e+08,e,90900,10500
48611,5.43783e+08,e,90900,10420
48611.7,5.4379e+08,e,90900,10340
48638,5.4406e+08,e,90900,10260
48742.7,5.45126e+08,e,90900,10180
62220,6.81247e+08,s,90900,10100
62220,6.81247e+08,s,90900,10180
62220,6.81247e+08,s,90900,10260
62220,6.81247e+08,s,90900,10340
62220,6.81247e+08,s,90900,10420
62220,6.81247e+08,s,90900,10500
62220,6.81247e+08,s,90900,10580
62220,6.81247e+08,s,90900,10660
62220,6.81247e+08,s,90900,10740
62220,6.81247e+08,s,90900,10820
62220,6.81247e+08,s,90900,10900
62220,6.81247e+08,s,90900,10980
62220,6.81247e+08,s,90900,11060
62220,6.81247e+08,s,90900,11140
62220,6.81247e+08,s,90900,11220
62220,6.81247e+08,s,90900,11300
62220,6.81247e+08,s,90900,11380
62220,6.81247e+08,s,90900,11460
62220,6.81247e+08,s,90900,11540
62220,6.81247e+08,s,90900,11620
62220,6.81247e+08,s,90900,11700
62220,6.81247e+08,s,90900,11780
62220,6.81247e+08,s,90900,11860
62220,6.81247e+08,s,90900,11940
62220,6.81247e+08,s,90900,12020
62220,6.81247e+08,s,90900,12100
62220,6.81247e+08,s,90900,12180
62220,6.81247e+08,s,90900,12260
62220,6.81247e+08,s,90900,12340
62220,6.81247e+08,s,90900,12420
62220,6.81247e+08,s,90900,12500
62220,6.81247e+08,s,90900,12580
62220,6.81247e+08,s,90900,12660
62220,6.81247e+08,s,90900,12740
62220,6.81247e+08,s,90900,12820
62220,6.81247e+08,s,90900,12900
62220,6.81247e+08,s,90900,12980
62220,6.81247e+08,s,90900,13060
62220,6.81247e+08,s,90900,13140
62220,6.81247e+08,s,90900,13220
62220,6.81247e+08,s,90900,13300
62220,6.81247e+08,s,90900,13380
62220,6.81247e+08,s,90900,13460
62220,6.81247e+08,s,90900,13540
62220,6.81247e+08,s,90900,13620
62220,6.81247e+08,s,90900,13700
62220,6.81247e+08,s,90900,13780
62220,6.81247e+08,s,90900,13860
62220,6.81247e+08,s,90900,13940
62220,6.81247e+08,s,90900,14020
62220,6.81247e+08,s,90900,14100
62220,6.81247e+08,s,90900,14180
62220,6.81247e+08,s,90900,14260
62220,6.81247e+08,s,90900,14340
62220,6.81247e+08,s,90900,14420
62220,6.81247e+08,s,90900,14500
62220,6.81247e+08,s,90900,14580
62220,6.81247e+08,s,90900,14660
62220,6.81247e+08,s,90900,14740
62220,6.81247e+08,s,90900,14820
62220,6.81247e+08,s,90900,14900
62220,6.81247e+08,s,90900,14980
62220,6.81247e+08,s,90900,15060
62220,6.81247e+08,s,90900,15140
62220,6.81247e+08,s,90900,15220
62220,6.81247e+08,s,90900,15300
62220,6.81247e+08,s,90900,15380
62220,6.81247e+08,s,90900,15460
62220,6.81247e+08,s,90900,15540
62220,6.81247e+08,s,90900,15620
62220,6.81247e+08,s,90900,15700
62220,6.81247e+08,s,90900,15780
62220,6.81247e+08,s,90900,15860
62220,6.81247e+08,s,90900,15940
62220,6.81247e+08,s,90900,16020
62220,6.81247e+08,s,90900,16100
62220,6.81247e+08,s,90900,16180
62220,6.81247e+08,s,90900,16260
62280,6.82227e+08,s,90900,16340
62280,6.82227e+08,s,90900,16420
62280,6.82227e+08,s,90900,16500
62280,6.82227e+08,s,90900,16580
62280,6.82227e+08,s,90900,16660
62280,6.82227e+08,s,90900,16740
62280,6.82227e+08,s,90900,16820
62280,6.82227e+08,s,90900,16900
62280,6.82227e+08,s,90900,16980
62280,6.82227e+08,s,90900,17060
62280,6.82227e+08,s,90900,17140
62280,6.82227e+08,s,90900,17220
62280,6.82227e+08,s,90900,17300
62280,6.82227e+08,s,90900,17380
62280,6.82227e+08,s,90900,17460
62280,6.82227e+08,s,90900,17540
62280,6.82227e+08,s,90900,17620
62280,6.82227e+08,s,90900,17700
62280,6.82227e+08,s,90900,17780
62280,6.82227e+08,s,90900,17860
62280,6.82227e+08,s,90900,17940
62280,6.82227e+08,s,90900,18020
62280,6.82227e+08,s,90900,18100
62280,6.82227e+08,s,90900,18180
62280,6.82227e+08,s,90900,18260
62280,6.82227e+08,s,90900,18340
62280,6.82227e+08,s,90900,18420
62280,6.82227e+08,s,90900,18500
62280,6.82227e+08,s,90900,18580
62280,6.82227e+08,s,90900,18660
62280,6.82227e+08,s,90900,18740
62280,6.82227e+08,s,90900,18820
62280,6.82227e+08,s,90900,18900
62280,6.82227e+08,s,90900,18980
62280,6.82227e+08,s,90900,19060
62280,6.82227e+08,s,90900,19140
62280,6.82227e+08,s,90900,19220
62280,6.82227e+08,s,90900,19300
62280,6.82227e+08,s,90900,19380
62280,6.82227e+08,s,90900,19460
62280,6.82227e+08,s,90900,19540
62280,6.82227e+08,s,90900,19620
62280,6.82227e+08,s,90900,19700
62280,6.82227e+08,s,90900,19780
62280,6.82227e+08,s,90900,19860
62280,6.82227e+08,s,90900,19940
62280,6.82227e+08,s,90900,20020
62280,6.82227e+08,s,90900,20100
62280,6.82227e+08,s,90900,20180
62280,6.82227e+08,s,90900,20260
62280,6.82227e+08,s,90900,20340
62280,6.82227e+08,s,90900,20420
62280,6.82227e+08,s,90900,20500
62280,6.82227e+08,s,90900,20580
62280,6.82227e+08,s,90900,20660
62280,6.82227e+08,s,90900,20740
62280,6.82227e+08,s,90900,20820
62280,6.82227e+08,s,90900,20900
62280,6.82227e+08,s,90900,20980
62280,6.82227e+08,s,90900,21060
62280,6.82227e+08,s,90900,21140
62280,6.82227e+08,s,90900,21220
62280,6.82227e+08,s,90900,21300
62280,6.82227e+08,s,90900,21380
62280,6.82227e+08,s,90900,21460
62280,6.82227e+08,s,90900,21540
62280,6.82227e+08,s,90900,21620
62280,6.82227e+08,s,90900,21700
62280,6.82227e+08,s,90900,21780
62280,6.82227e+08,s,90900,21860
62280,6.82227e+08,s,90900,21940
62280,6.82227e+08,s,90900,22020
62280,6.82227e+08,s,90900,22100
62280,6.82227e+08,s,90900,22180
62280,6.82227e+08,s,90900,22260
62280,6.82227e+08,s,90900,22340
62280,6.82227e+08,s,90900,22420
62280,6.82227e+08,s,90900,22500
62280,6.82227e+08,s,90900,22580
62280,6.82227e+08,s,90900,22660
62280,6.82227e+08,s,90900,22740
62280,6.82227e+08,s,90900,22820
62280,6.82227e+08,s,90900,22900
62280,6.82227e+08,s,90900,22980
62280,6.82227e+08,s,90900,23060
62280,6.82227e+08,s,90900,23140
62280,6.82227e+08,s,90900,23220
62280,6.82227e+08,s,90900,23300
62280,6.82227e+08,s,90900,23380
62280,6.82227e+08,s,90900,23460
62280,6.82227e+08,s,90900,23540
62280,6.82227e+08,s,90900,23620
62280,6.82227e+08,s,90900,23700
62280,6.82227e+08,s,90900,23780
62355.7,6.84032e+08,e,90900,23860
62390,6.84849e+08,e,90900,23780
62423.3,6.85639e+08,e,90900,23700
62431,6.8582e+08,e,90900,23620
62439.3,6.86016e+08,e,90900,23540
62441.7,6.86071e+08,e,90900,23460
62442,6.86079e+08,e,90900,23380
62446.7,6.86187e+08,e,90900,23300
62447.7,6.86211e+08,e,90900,23220
62448,6.86218e+08,e,90900,23140
62448.3,6.86226e+08,e,90900,23060
62448.3,6.86226e+08,e,90900,22980
62451,6.86287e+08,e,90900,22900
62453.7,6.86348e+08,e,90900,22820
62457.7,6.86439e+08,e,90900,22740
62461,6.86514e+08,e,90900,22660
62463.7,6.86575e+08,e,90900,22580
62464,6.86582e+08,e,90900,22500
62466.7,6.86642e+08,e,90900,22420
62467.7,6.86664e+08,e,90900,22340
62469.3,6.86701e+08,e,90900,22260
62472,6.86761e+08,e,90900,22180
62473.3,6.8679e+08,e,90900,22100
62474.7,6.86819e+08,e,90900,22020
62478.7,6.86907e+08,e,90900,21940
62486.7,6.87082e+08,e,90900,21860
62487,6.87089e+08,e,90900,21780
62488,6.87111e+08,e,90900,21700
62489.3,6.8714e+08,e,90900,21620
62491,6.87176e+08,e,90900,21540
62491.3,6.87183e+08,e,90900,21460
62495.7,6.87276e+08,e,90900,21380
62496.3,6.8729e+08,e,90900,21300
62498,6.87325e+08,e,90900,21220
62498.7,6.87339e+08,e,90900,21140
62500.7,6.87381e+08,e,90900,21060
62500.7,6.87381e+08,e,90900,20980
62503.3,6.87437e+08,e,90900,20900
62507.7,6.87527e+08,e,90900,20820
62510.3,6.87583e+08,e,90900,20740
62511,6.87596e+08,e,90900,20660
62511.7,6.8761e+08,e,90900,20580
62517.3,6.87726e+08,e,90900,20500
62523.7,6.87856e+08,e,90900,20420
62524.3,6.87869e+08,e,90900,20340
62525,6.87883e+08,e,90900,20260
62526.7,6.87916e+08,e,90900,20180
62527.3,6.8793e+08,e,90900,20100
62528.7,6.87956e+08,e,90900,20020
62528.7,6.87956e+08,e,90900,19940
62529,6.87963e+08,e,90900,19860
62531,6.88003e+08,e,90900,19780
62531.7,6.88016e+08,e,90900,19700
62533,6.88042e+08,e,90900,19620
62533,6.88042e+08,e,90900,19540
62534.3,6.88068e+08,e,90900,19460
62539,6.88158e+08,e,90900,19380
62539.7,6.88171e+08,e,90900,19300
62540,6.88177e+08,e,90900,19220
62541,6.88197e+08,e,90900,19140
62541.7,6.88209e+08,e,90900,19060
62542,6.88216e+08,e,90900,18980
62544,6.88253e+08,e,90900,18900
62544,6.88253e+08,e,90900,18820
62547,6.8831e+08,e,90900,18740
62547.3,6.88316e+08,e,90900,18660
62548.7,6.88341e+08,e,90900,18580
62550.3,6.88371e+08,e,90900,18500
62553.3,6.88427e+08,e,90900,18420
62554,6.88439e+08,e,90900,18340
62554,6.88439e+08,e,90900,18260
62554.3,6.88445e+08,e,90900,18180
62556.7,6.88487e+08,e,90900,18100
62557.7,6.88505e+08,e,90900,18020
62559.3,6.88535e+08,e,90900,17940
62561,6.88565e+08,e,90900,17860
62561.7,6.88577e+08,e,90900,17780
62562,6.88583e+08,e,90900,17700
62563,6.886e+08,e,90900,17620
62564.3,6.88624e+08,e,90900,17540
62565.7,6.88647e+08,e,90900,17460
62566,6.88653e+08,e,90900,17380
62569.3,6.8871e+08,e,90900,17300
62570,6.88722e+08,e,90900,17220
62570.3,6.88728e+08,e,90900,17140
62573.3,6.88779e+08,e,90900,17060
62574,6.8879e+08,e,90900,16980
62575.3,6.88813e+08,e,90900,16900
62577.7,6.88852e+08,e,90900,16820
62578.3,6.88863e+08,e,90900,16740
62580,6.88891e+08,e,90900,16660
62580.7,6.88902e+08,e,90900,16580
62581.7,6.88918e+08,e,90900,16500
62583.3,6.88946e+08,e,90900,16420
62583.7,6.88951e+08,e,90900,16340
62584,6.88957e+08,e,90900,16260
62593.3,6.89108e+08,e,90900,16180
62594,6.89118e+08,e,90900,16100
62599.3,6.89204e+08,e,90900,16020
62601.7,6.89241e+08,e,90900,15940
62602.7,6.89257e+08,e,90900,15860
62603.3,6.89267e+08,e,90900,15780
62604,6.89278e+08,e,90900,15700
62608,6.8934e+08,e,90900,15620
62614.3,6.89439e+08,e,90900,15540
62624,6.89588e+08,e,90900,15460
62626.7,6.89629e+08,e,90900,15380
62629,6.89665e+08,e,90900,15300
62630,6.8968e+08,e,90900,15220
62633.7,6.89736e+08,e,90900,15140
62642.3,6.89866e+08,e,90900,15060
62642.3,6.89866e+08,e,90900,14980
62642.3,6.89866e+08,e,90900,14900
62646.7,6.8993e+08,e,90900,14820
62658.3,6.90102e+08,e,90900,14740
62662.3,6.90161e+08,e,90900,14660
62664,6.90185e+08,e,90900,14580
62666.3,6.90219e+08,e,90900,14500
62666.3,6.90219e+08,e,90900,14420
62668.7,6.90253e+08,e,90900,14340
62673.7,6.90324e+08,e,90900,14260
62677.7,6.90381e+08,e,90900,14180
62678.7,6.90395e+08,e,90900,14100
62680.7,6.90423e+08,e,90900,14020
62686,6.90497e+08,e,90900,13940
62688.3,6.90529e+08,e,90900,13860
62690.3,6.90557e+08,e,90900,13780
62700.7,6.90699e+08,e,90900,13700
62705.7,6.90767e+08,e,90900,13620
62709.7,6.90821e+08,e,90900,13540
62718,6.90933e+08,e,90900,13460
62720.7,6.90969e+08,e,90900,13380
62726,6.9104e+08,e,90900,13300
62729,6.91079e+08,e,90900,13220
62730,6.91092e+08,e,90900,13140
62733.7,6.9114e+08,e,90900,13060
62733.7,6.9114e+08,e,90900,12980
62748,6.91325e+08,e,90900,12900
62749,6.91338e+08,e,90900,12820
62750.7,6.91359e+08,e,90900,12740
62752,6.91376e+08,e,90900,12660
62755,6.91414e+08,e,90900,12580
62764,6.91526e+08,e,90900,12500
62764.3,6.91531e+08,e,90900,12420
62766,6.91551e+08,e,90900,12340
62776.3,6.91678e+08,e,90900,12260
62785,6.91783e+08,e,90900,12180
62789.3,6.91836e+08,e,90900,12100
62793,6.9188e+08,e,90900,12020
62824.7,6.92258e+08,e,90900,11940
62880,6.92914e+08,s,90900,11860
62880,6.92914e+08,s,90900,11940
62880,6.92914e+08,s,90900,12020
62880,6.92914e+08,s,90900,12100
62880,6.92914e+08,s,90900,12180
62880,6.92914e+08,s,90900,12260
62880,6.92914e+08,s,90900,12340
62880,6.92914e+08,s,90900,12420
62880,6.92914e+08,s,90900,12500
62880,6.92914e+08,s,90900,12580
62880,6.92914e+08,s,90900,12660
62880,6.92914e+08,s,90900,12740
62880,6.92914e+08,s,90900,12820
62880,6.92914e+08,s,90900,12900
62880,6.92914e+08,s,90900,12980
62880,6.92914e+08,s,90900,13060
62880,6.92914e+08,s,90900,13140
62880,6.92914e+08,s,90900,13220
62880,6.92914e+08,s,90900,13300
62880,6.92914e+08,s,90900,13380
62880,6.92914e+08,s,90900,13460
62880,6.92914e+08,s,90900,13540
62880,6.92914e+08,s,90900,13620
62880,6.92914e+08,s,90900,13700
62880,6.92914e+08,s,90900,13780
62880,6.92914e+08,s,90900,13860
62880,6.92914e+08,s,90900,13940
62880,6.92914e+08,s,90900,14020
62880,6.92914e+08,s,90900,14100
62880,6.92914e+08,s,90900,14180
62880,6.92914e+08,s,90900,14260
62880,6.92914e+08,s,90900,14340
62880,6.92914e+08,s,90900,14420
62880,6.92914e+08,s,90900,14500
62880,6.92914e+08,s,90900,14580
62880,6.92914e+08,s,90900,14660
62880,6.92914e+08,s,90900,14740
62880,6.92914e+08,s,90900,14820
62880,6.92914e+08,s,90900,14900
62880,6.92914e+08,s,90900,14980
62880,6.92914e+08,s,90900,15060
62880,6.92914e+08,s,90900,15140
62880,6.92914e+08,s,90900,15220
62880,6.92914e+08,s,90900,15300
62880,6.92914e+08,s,90900,15380
62880,6.92914e+08,s,90900,15460
62880,6.92914e+08,s,90900,15540
62880,6.92914e+08,s,90900,15620
62880,6.92914e+08,s,90900,15700
62880,6.92914e+08,s,90900,15780
62880,6.92914e+08,s,90900,15860
62880,6.92914e+08,s,90900,15940
62880,6.92914e+08,s,90900,16020
62880,6.92914e+08,s,90900,16100
62880,6.92914e+08,s,90900,16180
62880,6.92914e+08,s,90900,16260
62880,6.92914e+08,s,90900,16340
62880,6.92914e+08,s,90900,16420
62880,6.92914e+08,s,90900,16500
62880,6.92914e+08,s,90900,16580
62880,6.92914e+08,s,90900,16660
62880,6.92914e+08,s,90900,16740
62880,6.92914e+08,s,90900,16820
62880,6.92914e+08,s,90900,16900
62880,6.92914e+08,s,90900,16980
62880,6.92914e+08,s,90900,17060
62880,6.92914e+08,s,90900,17140
62880,6.92914e+08,s,90900,17220
62880,6.92914e+08,s,90900,17300
62880,6.92914e+08,s,90900,17380
62880,6.92914e+08,s,90900,17460
62880,6.92914e+08,s,90900,17540
62880,6.92914e+08,s,90900,17620
62880,6.92914e+08,s,90900,17700
62880,6.92914e+08,s,90900,17780
62880,6.92914e+08,s,90900,17860
62880,6.92914e+08,s,90900,17940
62880,6.92914e+08,s,90900,18020
62880,6.92914e+08,s,90900,18100
62880,6.92914e+08,s,90900,18180
62880,6.92914e+08,s,90900,18260
62880,6.92914e+08,s,90900,18340
62893,6.93154e+08,e,90900,18420
62901.3,6.93306e+08,e,90900,18340
62908.3,6.93434e+08,e,90900,18260
62919.7,6.9364e+08,e,90900,18180
62979,6.94714e+08,e,90900,18100
62983.3,6.94792e+08,e,90900,18020
63009,6.95253e+08,e,90900,17940
63022,6.95485e+08,e,90900,17860
63042,6.95841e+08,e,90900,17780
63042.3,6.95847e+08,e,90900,17700
63045.7,6.95905e+08,e,90900,17620
63050.3,6.95987e+08,e,90900,17540
63054,6.96051e+08,e,90900,17460
63054.3,6.96057e+08,e,90900,17380
63068.7,6.96305e+08,e,90900,17300
63072,6.96362e+08,e,90900,17220
63076,6.96431e+08,e,90900,17140
63077,6.96448e+08,e,90900,17060
63078.3,6.96471e+08,e,90900,16980
63086.7,6.96611e+08,e,90900,16900
63088.3,6.96639e+08,e,90900,16820
63092,6.96701e+08,e,90900,16740
63094.7,6.96745e+08,e,90900,16660
63097,6.96784e+08,e,90900,16580
63098.3,6.96806e+08,e,90900,16500
63099.3,6.96822e+08,e,90900,16420
63102.3,6.96871e+08,e,90900,16340
63105.3,6.9692e+08,e,90900,16260
63108.3,6.96969e+08,e,90900,16180
63108.7,6.96974e+08,e,90900,16100
63111.3,6.97017e+08,e,90900,16020
63121.3,6.97176e+08,e,90900,15940
63122,6.97187e+08,e,90900,15860
63122.7,6.97197e+08,e,90900,15780
63125,6.97234e+08,e,90900,15700
63125.7,6.97244e+08,e,90900,15620
63126.3,6.97255e+08,e,90900,15540
63130,6.97311e+08,e,90900,15460
63136.7,6.97414e+08,e,90900,15380
63137.7,6.97429e+08,e,90900,15300
63140.3,6.9747e+08,e,90900,15220
63142,6.97495e+08,e,90900,15140
63146,6.97555e+08,e,90900,15060
63153,6.9766e+08,e,90900,14980
63153.7,6.9767e+08,e,90900,14900
63157.7,6.97729e+08,e,90900,14820
63158,6.97734e+08,e,90900,14740
63159,6.97749e+08,e,90900,14660
63159.3,6.97754e+08,e,90900,14580
63163.7,6.97817e+08,e,90900,14500
63168,6.97879e+08,e,90900,14420
63168.7,6.97889e+08,e,90900,14340
63169.3,6.97898e+08,e,90900,14260
63171,6.97922e+08,e,90900,14180
63173.3,6.97955e+08,e,90900,14100
63180,6.98048e+08,e,90900,14020
63183,6.9809e+08,e,90900,13940
63188.3,6.98164e+08,e,90900,13860
63194.7,6.98251e+08,e,90900,13780
63195.3,6.9826e+08,e,90900,13700
63199.3,6.98315e+08,e,90900,13620
63199.7,6.98319e+08,e,90900,13540
63200,6.98324e+08,e,90900,13460
63200.7,6.98333e+08,e,90900,13380
63207.7,6.98426e+08,e,90900,13300
63225.7,6.98664e+08,e,90900,13220
63228,6.98694e+08,e,90900,13140
63243,6.9889e+08,e,90900,13060
63255,6.99046e+08,e,90900,12980
63264,6.99162e+08,e,90900,12900
63267.7,6.99209e+08,e,90900,12820
63273,6.99277e+08,e,90900,12740
63275.7,6.99311e+08,e,90900,12660
63277,6.99328e+08,e,90900,12580
63279.3,6.99357e+08,e,90900,12500
63281.7,6.99386e+08,e,90900,12420
63282,6.9939e+08,e,90900,12340
63282.7,6.99398e+08,e,90900,12260
63292.3,6.99516e+08,e,90900,12180
63292.7,6.9952e+08,e,90900,12100
63293,6.99524e+08,e,90900,12020
63299,6.99595e+08,e,90900,11940
63308.3,6.99706e+08,e,90900,11860
63309,6.99714e+08,e,90900,11780
63311.3,6.99741e+08,e,90900,11700
63312,6.99749e+08,e,90900,11620
63312.7,6.99757e+08,e,90900,11540
63312.7,6.99757e+08,e,90900,11460
63318.7,6.99825e+08,e,90900,11380
63319.3,6.99833e+08,e,90900,11300
63326.3,6.99911e+08,e,90900,11220
63338,7.00041e+08,e,90900,11140
63347.3,7.00144e+08,e,90900,11060
63350.7,7.00181e+08,e,90900,10980
63357.3,7.00254e+08,e,90900,10900
63376.3,7.00459e+08,e,90900,10820
63605.3,7.02919e+08,e,90900,10740
63696.3,7.03889e+08,e,90900,10660
63811.7,7.05109e+08,e,90900,10580
63941,7.06467e+08,e,90900,10500
64004,7.07123e+08,e,90900,10420
64020,7.07289e+08,e,90900,10340
64022.3,7.07313e+08,e,90900,10260
64413,7.1129e+08,e,90900,10180
64860,7.15804e+08,s,90900,10100
64860,7.15804e+08,s,90900,10180
64860,7.15804e+08,s,90900,10260
64860,7.15804e+08,s,90900,10340
64860,7.15804e+08,s,90900,10420
64860,7.15804e+08,s,90900,10500
64860,7.15804e+08,s,90900,10580
64860,7.15804e+08,s,90900,10660
64860,7.15804e+08,s,90900,10740
64860,7.15804e+08,s,90900,10820
64860,7.15804e+08,s,90900,10900
64860,7.15804e+08,s,90900,10980
64860,7.15804e+08,s,90900,11060
64860,7.15804e+08,s,90900,11140
64860,7.15804e+08,s,90900,11220
64860,7.15804e+08,s,90900,11300
64860,7.15804e+08,s,90900,11380
64860,7.15804e+08,s,90900,11460
64860,7.15804e+08,s,90900,11540
64860,7.15804e+08,s,90900,11620
64860,7.15804e+08,s,90900,11700
64860,7.15804e+08,s,90900,11780
64860,7.15804e+08,s,90900,11860
64860,7.15804e+08,s,90900,11940
64860,7.15804e+08,s,90900,12020
64860,7.15804e+08,s,90900,12100
64860,7.15804e+08,s,90900,12180
64860,7.15804e+08,s,90900,12260
64860,7.15804e+08,s,90900,12340
64860,7.15804e+08,s,90900,12420
64860,7.15804e+08,s,90900,12500
64860,7.15804e+08,s,90900,12580
64860,7.15804e+08,s,90900,12660
64860,7.15804e+08,s,90900,12740
64860,7.15804e+08,s,90900,12820
64860,7.15804e+08,s,90900,12900
64860,7.15804e+08,s,90900,12980
64860,7.15804e+08,s,90900,13060
64860,7.15804e+08,s,90900,13140
64860,7.15804e+08,s,90900,13220
64860,7.15804e+08,s,90900,13300
64860,7.15804e+08,s,90900,13380
64860,7.15804e+08,s,90900,13460
64860,7.15804e+08,s,90900,13540
64860,7.15804e+08,s,90900,13620
64860,7.15804e+08,s,90900,13700
64860,7.15804e+08,s,90900,13780
64860,7.15804e+08,s,90900,13860
64860,7.15804e+08,s,90900,13940
64860,7.15804e+08,s,90900,14020
64860,7.15804e+08,s,90900,14100
64860,7.15804e+08,s,90900,14180
64860,7.15804e+08,s,90900,14260
64860,7.15804e+08,s,90900,14340
64860,7.15804e+08,s,90900,14420
64860,7.15804e+08,s,90900,14500
64860,7.15804e+08,s,90900,14580
64860,7.15804e+08,s,90900,14660
64860,7.15804e+08,s,90900,14740
64860,7.15804e+08,s,90900,14820
64860,7.15804e+08,s,90900,14900
64860,7.15804e+08,s,90900,14980
64860,7.15804e+08,s,90900,15060
64860,7.15804e+08,s,90900,15140
64860,7.15804e+08,s,90900,15220
64860,7.15804e+08,s,90900,15300
64860,7.15804e+08,s,90900,15380
64860,7.15804e+08,s,90900,15460
64860,7.15804e+08,s,90900,15540
64860,7.15804e+08,s,90900,15620
64860,7.15804e+08,s,90900,15700
64860,7.15804e+08,s,90900,15780
64860,7.15804e+08,s,90900,15860
64860,7.15804e+08,s,90900,15940
64860,7.15804e+08,s,90900,16020
64860,7.15804e+08,s,90900,16100
64860,7.15804e+08,s,90900,16180
64860,7.15804e+08,s,90900,16260
64860,7.15804e+08,s,90900,16340
64860,7.15804e+08,s,90900,16420
64860,7.15804e+08,s,90900,16500
64860,7.15804e+08,s,90900,16580
64860,7.15804e+08,s,90900,16660
64860,7.15804e+08,s,90900,16740
64860,7.15804e+08,s,90900,16820
64860,7.15804e+08,s,90900,16900
64860,7.15804e+08,s,90900,16980
64860,7.15804e+08,s,90900,17060
64860,7.15804e+08,s,90900,17140
64860,7.15804e+08,s,90900,17220
64920,7.16842e+08,s,90900,17300
64920,7.16842e+08,s,90900,17380
64920,7.16842e+08,s,90900,17460
64920,7.16842e+08,s,90900,17540
64920,7.16842e+08,s,90900,17620
64920,7.16842e+08,s,90900,17700
64920,7.16842e+08,s,90900,17780
64920,7.16842e+08,s,90900,17860
64920,7.16842e+08,s,90900,17940
64920,7.16842e+08,s,90900,18020
64920,7.16842e+08,s,90900,18100
64920,7.16842e+08,s,90900,18180
64920,7.16842e+08,s,90900,18260
64920,7.16842e+08,s,90900,18340
64920,7.16842e+08,s,90900,18420
64920,7.16842e+08,s,90900,18500
64920,7.16842e+08,s,90900,18580
64920,7.16842e+08,s,90900,18660
64920,7.16842e+08,s,90900,18740
64920,7.16842e+08,s,90900,18820
64920,7.16842e+08,s,90900,18900
64920,7.16842e+08,s,90900,18980
64920,7.16842e+08,s,90900,19060
64920,7.16842e+08,s,90900,19140
64920,7.16842e+08,s,90900,19220
64920,7.16842e+08,s,90900,19300
64920,7.16842e+08,s,90900,19380
64920,7.16842e+08,s,90900,19460
64920,7.16842e+08,s,90900,19540
64920,7.16842e+08,s,90900,19620
64920,7.16842e+08,s,90900,19700
64920,7.16842e+08,s,90900,19780
64920,7.16842e+08,s,90900,19860
64920,7.16842e+08,s,90900,19940
64920,7.16842e+08,s,90900,20020
64920,7.16842e+08,s,90900,20100
64920,7.16842e+08,s,90900,20180
64920,7.16842e+08,s,90900,20260
64920,7.16842e+08,s,90900,20340
64920,7.16842e+08,s,90900,20420
64920,7.16842e+08,s,90900,20500
64920,7.16842e+08,s,90900,20580
64920,7.16842e+08,s,90900,20660
64920,7.16842e+08,s,90900,20740
64920,7.16842e+08,s,90900,20820
64920,7.16842e+08,s,90900,20900
64920,7.16842e+08,s,90900,20980
64920,7.16842e+08,s,90900,21060
64920,7.16842e+08,s,90900,21140
64920,7.16842e+08,s,90900,21220
64920,7.16842e+08,s,90900,21300
64920,7.16842e+08,s,90900,21380
64920,7.16842e+08,s,90900,21460
